audio_path,text,split
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0042_clean.wav,"I accidentally took two doses of apixaban 5 mg today, one at breakfast and one an hour later, and I want to know what to watch for.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0041_medical.wav,I need to confirm whether my inhaler is albuterol or Advair because the pharmacy bag has both names on it and I’m wheezing tonight.,test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0042_noisy_med.wav,"I accidentally took two doses of apixaban 5 mg today, one at breakfast and one an hour later, and I want to know what to watch for.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0042_noisy_high.wav,"I accidentally took two doses of apixaban 5 mg today, one at breakfast and one an hour later, and I want to know what to watch for.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0042_accented.wav,"I accidentally took two doses of apixaban 5 mg today, one at breakfast and one an hour later, and I want to know what to watch for.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0042_medical.wav,"I accidentally took two doses of apixaban 5 mg today, one at breakfast and one an hour later, and I want to know what to watch for.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0043_clean.wav,"My bottle says gabapentin 300 mg at bedtime, but I may have read it as 800 mg when I filled the pillbox.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0043_noisy_med.wav,"My bottle says gabapentin 300 mg at bedtime, but I may have read it as 800 mg when I filled the pillbox.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0043_noisy_high.wav,"My bottle says gabapentin 300 mg at bedtime, but I may have read it as 800 mg when I filled the pillbox.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0043_accented.wav,"My bottle says gabapentin 300 mg at bedtime, but I may have read it as 800 mg when I filled the pillbox.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0043_medical.wav,"My bottle says gabapentin 300 mg at bedtime, but I may have read it as 800 mg when I filled the pillbox.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0044_clean.wav,"Since starting furosemide 20 mg this week, I’ve been getting leg cramps and going to the bathroom all night, and I’m not sure if that’s expected.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0044_noisy_med.wav,"Since starting furosemide 20 mg this week, I’ve been getting leg cramps and going to the bathroom all night, and I’m not sure if that’s expected.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0044_noisy_high.wav,"Since starting furosemide 20 mg this week, I’ve been getting leg cramps and going to the bathroom all night, and I’m not sure if that’s expected.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0044_accented.wav,"Since starting furosemide 20 mg this week, I’ve been getting leg cramps and going to the bathroom all night, and I’m not sure if that’s expected.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0044_medical.wav,"Since starting furosemide 20 mg this week, I’ve been getting leg cramps and going to the bathroom all night, and I’m not sure if that’s expected.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0045_clean.wav,"I was supposed to switch from sertraline 50 mg to escitalopram 10 mg, but I’m worried I may have taken both this morning.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0045_noisy_med.wav,"I was supposed to switch from sertraline 50 mg to escitalopram 10 mg, but I’m worried I may have taken both this morning.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0045_noisy_high.wav,"I was supposed to switch from sertraline 50 mg to escitalopram 10 mg, but I’m worried I may have taken both this morning.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0045_accented.wav,"I was supposed to switch from sertraline 50 mg to escitalopram 10 mg, but I’m worried I may have taken both this morning.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0045_medical.wav,"I was supposed to switch from sertraline 50 mg to escitalopram 10 mg, but I’m worried I may have taken both this morning.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0046_clean.wav,"The discharge sheet lists cefoxitin, cefotetan, or maybe cefdinir, and I need to know which antibiotic I actually received.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0046_noisy_med.wav,"The discharge sheet lists cefoxitin, cefotetan, or maybe cefdinir, and I need to know which antibiotic I actually received.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0046_noisy_high.wav,"The discharge sheet lists cefoxitin, cefotetan, or maybe cefdinir, and I need to know which antibiotic I actually received.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0046_accented.wav,"The discharge sheet lists cefoxitin, cefotetan, or maybe cefdinir, and I need to know which antibiotic I actually received.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0046_medical.wav,"The discharge sheet lists cefoxitin, cefotetan, or maybe cefdinir, and I need to know which antibiotic I actually received.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0047_clean.wav,"My nebulizer meds might be budesonide or Brovana, and the labels got wet, so I need help sorting them out.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0047_noisy_med.wav,"My nebulizer meds might be budesonide or Brovana, and the labels got wet, so I need help sorting them out.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0047_accented.wav,"My nebulizer meds might be budesonide or Brovana, and the labels got wet, so I need help sorting them out.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0047_noisy_high.wav,"My nebulizer meds might be budesonide or Brovana, and the labels got wet, so I need help sorting them out.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0047_medical.wav,"My nebulizer meds might be budesonide or Brovana, and the labels got wet, so I need help sorting them out.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0048_clean.wav,"I took levetiracetam 500 mg at 6 AM, but I might have repeated it at 8 AM because I forgot I already took it.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0048_noisy_med.wav,"I took levetiracetam 500 mg at 6 AM, but I might have repeated it at 8 AM because I forgot I already took it.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0048_noisy_high.wav,"I took levetiracetam 500 mg at 6 AM, but I might have repeated it at 8 AM because I forgot I already took it.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0048_accented.wav,"I took levetiracetam 500 mg at 6 AM, but I might have repeated it at 8 AM because I forgot I already took it.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0048_medical.wav,"I took levetiracetam 500 mg at 6 AM, but I might have repeated it at 8 AM because I forgot I already took it.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0049_clean.wav,"The surgeon said enoxaparin 40 mg once daily after discharge, but I wrote down 14 mg and I’m not sure which is correct.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0049_noisy_med.wav,"The surgeon said enoxaparin 40 mg once daily after discharge, but I wrote down 14 mg and I’m not sure which is correct.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0049_noisy_high.wav,"The surgeon said enoxaparin 40 mg once daily after discharge, but I wrote down 14 mg and I’m not sure which is correct.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0049_accented.wav,"The surgeon said enoxaparin 40 mg once daily after discharge, but I wrote down 14 mg and I’m not sure which is correct.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0049_medical.wav,"The surgeon said enoxaparin 40 mg once daily after discharge, but I wrote down 14 mg and I’m not sure which is correct.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0050_clean.wav,"I’m calling because my child may have had amoxicillin at noon and cefdinir at one, and now there’s a rash around the mouth.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0050_noisy_med.wav,"I’m calling because my child may have had amoxicillin at noon and cefdinir at one, and now there’s a rash around the mouth.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0050_noisy_high.wav,"I’m calling because my child may have had amoxicillin at noon and cefdinir at one, and now there’s a rash around the mouth.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0050_accented.wav,"I’m calling because my child may have had amoxicillin at noon and cefdinir at one, and now there’s a rash around the mouth.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0050_medical.wav,"I’m calling because my child may have had amoxicillin at noon and cefdinir at one, and now there’s a rash around the mouth.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0051_clean.wav,"I think my refill should have been for losartan 50 mg, not loratadine 10 mg, and I want to make sure the wrong drug wasn’t sent.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0051_noisy_med.wav,"I think my refill should have been for losartan 50 mg, not loratadine 10 mg, and I want to make sure the wrong drug wasn’t sent.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0051_noisy_high.wav,"I think my refill should have been for losartan 50 mg, not loratadine 10 mg, and I want to make sure the wrong drug wasn’t sent.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0051_accented.wav,"I think my refill should have been for losartan 50 mg, not loratadine 10 mg, and I want to make sure the wrong drug wasn’t sent.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0051_medical.wav,"I think my refill should have been for losartan 50 mg, not loratadine 10 mg, and I want to make sure the wrong drug wasn’t sent.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0052_clean.wav,"After starting spironolactone 25 mg, I’ve felt weak and dizzy, and my home blood pressure dropped from 130 to maybe 90.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0052_noisy_med.wav,"After starting spironolactone 25 mg, I’ve felt weak and dizzy, and my home blood pressure dropped from 130 to maybe 90.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0052_noisy_high.wav,"After starting spironolactone 25 mg, I’ve felt weak and dizzy, and my home blood pressure dropped from 130 to maybe 90.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0052_accented.wav,"After starting spironolactone 25 mg, I’ve felt weak and dizzy, and my home blood pressure dropped from 130 to maybe 90.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0052_medical.wav,"After starting spironolactone 25 mg, I’ve felt weak and dizzy, and my home blood pressure dropped from 130 to maybe 90.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0053_clean.wav,"My insulin lispro pen and liraglutide pen look similar, and I’m worried I grabbed the wrong one before dinner.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0053_noisy_med.wav,"My insulin lispro pen and liraglutide pen look similar, and I’m worried I grabbed the wrong one before dinner.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0053_accented.wav,"My insulin lispro pen and liraglutide pen look similar, and I’m worried I grabbed the wrong one before dinner.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0053_noisy_high.wav,"My insulin lispro pen and liraglutide pen look similar, and I’m worried I grabbed the wrong one before dinner.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0053_medical.wav,"My insulin lispro pen and liraglutide pen look similar, and I’m worried I grabbed the wrong one before dinner.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0054_clean.wav,I need to verify whether the cardiologist wanted clopidogrel 75 mg plus aspirin or to stop the aspirin completely.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0054_noisy_med.wav,I need to verify whether the cardiologist wanted clopidogrel 75 mg plus aspirin or to stop the aspirin completely.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0054_noisy_high.wav,I need to verify whether the cardiologist wanted clopidogrel 75 mg plus aspirin or to stop the aspirin completely.,val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0054_medical.wav,I need to verify whether the cardiologist wanted clopidogrel 75 mg plus aspirin or to stop the aspirin completely.,test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0054_accented.wav,I need to verify whether the cardiologist wanted clopidogrel 75 mg plus aspirin or to stop the aspirin completely.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0055_clean.wav,"I might have taken clonidine 0.1 mg twice because I was half asleep, and now I feel very tired and lightheaded.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0055_noisy_med.wav,"I might have taken clonidine 0.1 mg twice because I was half asleep, and now I feel very tired and lightheaded.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0055_noisy_high.wav,"I might have taken clonidine 0.1 mg twice because I was half asleep, and now I feel very tired and lightheaded.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0055_accented.wav,"I might have taken clonidine 0.1 mg twice because I was half asleep, and now I feel very tired and lightheaded.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0055_medical.wav,"I might have taken clonidine 0.1 mg twice because I was half asleep, and now I feel very tired and lightheaded.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0056_clean.wav,"The after-visit summary says ondansetron every 8 hours, but I may have heard 18 hours over the phone.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0056_noisy_med.wav,"The after-visit summary says ondansetron every 8 hours, but I may have heard 18 hours over the phone.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0056_accented.wav,"The after-visit summary says ondansetron every 8 hours, but I may have heard 18 hours over the phone.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0056_noisy_high.wav,"The after-visit summary says ondansetron every 8 hours, but I may have heard 18 hours over the phone.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0056_medical.wav,"The after-visit summary says ondansetron every 8 hours, but I may have heard 18 hours over the phone.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0057_clean.wav,"I’m not sure if the ear infection prescription was azithromycin or erythromycin, and the sound quality on the voicemail was bad.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0057_noisy_med.wav,"I’m not sure if the ear infection prescription was azithromycin or erythromycin, and the sound quality on the voicemail was bad.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0057_noisy_high.wav,"I’m not sure if the ear infection prescription was azithromycin or erythromycin, and the sound quality on the voicemail was bad.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0057_medical.wav,"I’m not sure if the ear infection prescription was azithromycin or erythromycin, and the sound quality on the voicemail was bad.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0057_accented.wav,"I’m not sure if the ear infection prescription was azithromycin or erythromycin, and the sound quality on the voicemail was bad.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0058_clean.wav,"I took torsemide instead of topiramate, or maybe the other way around, and I’m worried because the names sound similar.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0058_noisy_high.wav,"I took torsemide instead of topiramate, or maybe the other way around, and I’m worried because the names sound similar.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0058_noisy_med.wav,"I took torsemide instead of topiramate, or maybe the other way around, and I’m worried because the names sound similar.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0058_accented.wav,"I took torsemide instead of topiramate, or maybe the other way around, and I’m worried because the names sound similar.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0058_medical.wav,"I took torsemide instead of topiramate, or maybe the other way around, and I’m worried because the names sound similar.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0059_clean.wav,"My parent’s med list has donepezil 5 mg and diltiazem 120 mg, and I want to confirm which one was increased this week.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0059_noisy_med.wav,"My parent’s med list has donepezil 5 mg and diltiazem 120 mg, and I want to confirm which one was increased this week.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0059_noisy_high.wav,"My parent’s med list has donepezil 5 mg and diltiazem 120 mg, and I want to confirm which one was increased this week.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0059_medical.wav,"My parent’s med list has donepezil 5 mg and diltiazem 120 mg, and I want to confirm which one was increased this week.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0060_clean.wav,"I was told to restart prednisone tomorrow, but I can’t tell whether the taper goes 30, 20, 10 or 13, 20, 10.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0059_accented.wav,"My parent’s med list has donepezil 5 mg and diltiazem 120 mg, and I want to confirm which one was increased this week.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0060_noisy_med.wav,"I was told to restart prednisone tomorrow, but I can’t tell whether the taper goes 30, 20, 10 or 13, 20, 10.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0060_noisy_high.wav,"I was told to restart prednisone tomorrow, but I can’t tell whether the taper goes 30, 20, 10 or 13, 20, 10.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0060_accented.wav,"I was told to restart prednisone tomorrow, but I can’t tell whether the taper goes 30, 20, 10 or 13, 20, 10.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0060_medical.wav,"I was told to restart prednisone tomorrow, but I can’t tell whether the taper goes 30, 20, 10 or 13, 20, 10.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0061_clean.wav,"The bottle for hydroxychloroquine looks a lot like hydralazine in low light, and I need to know if a single mix-up is dangerous.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0061_noisy_high.wav,"The bottle for hydroxychloroquine looks a lot like hydralazine in low light, and I need to know if a single mix-up is dangerous.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0061_noisy_med.wav,"The bottle for hydroxychloroquine looks a lot like hydralazine in low light, and I need to know if a single mix-up is dangerous.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0061_accented.wav,"The bottle for hydroxychloroquine looks a lot like hydralazine in low light, and I need to know if a single mix-up is dangerous.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0061_medical.wav,"The bottle for hydroxychloroquine looks a lot like hydralazine in low light, and I need to know if a single mix-up is dangerous.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0062_clean.wav,"I started taking nitrofurantoin yesterday and now I feel short of breath and feverish, and I’m not sure if I should stop right away.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0062_noisy_med.wav,"I started taking nitrofurantoin yesterday and now I feel short of breath and feverish, and I’m not sure if I should stop right away.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0062_accented.wav,"I started taking nitrofurantoin yesterday and now I feel short of breath and feverish, and I’m not sure if I should stop right away.",train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0062_noisy_high.wav,"I started taking nitrofurantoin yesterday and now I feel short of breath and feverish, and I’m not sure if I should stop right away.",val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0062_medical.wav,"I started taking nitrofurantoin yesterday and now I feel short of breath and feverish, and I’m not sure if I should stop right away.",test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0063_noisy_med.wav,My mom may have taken both carvedilol and metoprolol this morning because the pill organizer compartments were swapped.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0063_clean.wav,My mom may have taken both carvedilol and metoprolol this morning because the pill organizer compartments were swapped.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0063_noisy_high.wav,My mom may have taken both carvedilol and metoprolol this morning because the pill organizer compartments were swapped.,val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0063_accented.wav,My mom may have taken both carvedilol and metoprolol this morning because the pill organizer compartments were swapped.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0063_medical.wav,My mom may have taken both carvedilol and metoprolol this morning because the pill organizer compartments were swapped.,test
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0064_clean.wav,I need to verify whether the methimazole dose is 5 mg three times daily or 15 mg once daily because I wrote it down two different ways.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0064_noisy_med.wav,I need to verify whether the methimazole dose is 5 mg three times daily or 15 mg once daily because I wrote it down two different ways.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0064_noisy_high.wav,I need to verify whether the methimazole dose is 5 mg three times daily or 15 mg once daily because I wrote it down two different ways.,val
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony/clip_0064_accented.wav,I need to verify whether the methimazole dose is 5 mg three times daily or 15 mg once daily because I wrote it down two different ways.,train
/Users/aayanmapara/Hackathons/villagehacks/backend/audio_gen/output/run_5x_v3/telephony_rich_noisy/clip_0064_medical.wav,I need to verify whether the methimazole dose is 5 mg three times daily or 15 mg once daily because I wrote it down two different ways.,test
